year,fuel_type,asset_id,asset_domain,asset_type,scenario
2034,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753526_2717454,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753629_2717285,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753421_2717033,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753674_2717470,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753588_2717245,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753474_2717148,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753480_2717271,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753409_2716987,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
