year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2043,79.59507960741871,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2044,79.59507960741871,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2045,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2046,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2047,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2048,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2049,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2024,39.13712226724255,TB001,electricity,elec_network,elec_xmfr,managed_elec
2025,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2026,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2027,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2028,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2029,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2030,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2031,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2032,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2033,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2034,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2035,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2036,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2037,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2038,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2039,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2040,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2041,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2042,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2043,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2044,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2045,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2046,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2047,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2048,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2049,134.83406154805976,TB001,electricity,elec_network,elec_xmfr,managed_elec
2024,21.551828181818177,TB002,electricity,elec_network,elec_xmfr,managed_elec
2025,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2026,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2027,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2028,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2029,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2030,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2031,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2032,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2033,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2034,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2035,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2036,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2037,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2038,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2039,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2040,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2041,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2042,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2043,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
