year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2026,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2027,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2028,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2029,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2030,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2031,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2032,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2033,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2034,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2035,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2036,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2037,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2038,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2039,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2040,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2041,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2042,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2043,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2044,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2045,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2046,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2047,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2048,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2049,1790.4844392784796,IL_1224308034,natural_gas,building,building_aggregate,continued_gas
2024,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2025,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2026,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2027,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2028,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2029,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2030,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2031,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2032,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2033,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2034,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2035,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2036,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2037,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2038,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2039,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2040,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2041,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2042,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2043,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2044,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2045,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2046,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2047,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2048,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2049,0.0,IL_1224308034,propane,building,building_aggregate,continued_gas
2024,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,IL_1224308034,fuel_oil,building,building_aggregate,continued_gas
2024,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2025,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2026,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2027,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2028,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2029,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2030,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2031,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2032,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2033,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2034,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2035,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2036,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2037,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2038,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2039,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2040,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2041,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2042,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2043,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2044,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2045,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2046,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2047,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2048,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2049,867.6553697272723,IL_1224308036,electricity,building,building_aggregate,continued_gas
2024,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2025,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2026,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2027,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2028,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2029,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2030,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2031,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2032,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2033,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2034,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2035,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2036,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2037,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2038,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2039,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2040,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2041,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2042,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2043,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2044,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2045,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2046,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2047,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2048,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2049,1831.4804089394145,IL_1224308036,natural_gas,building,building_aggregate,continued_gas
2024,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2025,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2026,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2027,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2028,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2029,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2030,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2031,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2032,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2033,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2034,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2035,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2036,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2037,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2038,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2039,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2040,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2041,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2042,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2043,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2044,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2045,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2046,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2047,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2048,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2049,0.0,IL_1224308036,propane,building,building_aggregate,continued_gas
2024,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,IL_1224308036,fuel_oil,building,building_aggregate,continued_gas
2024,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2025,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2026,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2027,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2028,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2029,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2030,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2031,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2032,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2033,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2034,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2035,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2036,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2037,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2038,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2039,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2040,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2041,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2042,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2043,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2044,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2045,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2046,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2047,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2048,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2049,836.5735019999997,IL_1224309007,electricity,building,building_aggregate,continued_gas
2024,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2025,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2026,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2027,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2028,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2029,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2030,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2031,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2032,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2033,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2034,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2035,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2036,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2037,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2038,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2039,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2040,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2041,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2042,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2043,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2044,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2045,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2046,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2047,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2048,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2049,1894.7836808151285,IL_1224309007,natural_gas,building,building_aggregate,continued_gas
2024,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2025,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2026,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2027,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2028,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2029,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2030,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2031,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2032,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2033,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2034,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2035,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2036,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2037,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2038,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2039,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2040,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2041,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2042,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2043,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2044,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2045,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2046,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2047,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2048,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2049,0.0,IL_1224309007,propane,building,building_aggregate,continued_gas
2024,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,IL_1224309007,fuel_oil,building,building_aggregate,continued_gas
2024,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2025,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2026,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2027,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2028,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2029,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2030,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2031,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2032,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2033,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2034,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2035,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2036,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2037,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2038,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2039,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2040,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2041,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2042,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2043,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2044,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2045,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2046,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2047,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2048,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2049,1708.010029294117,IL_1224308040,electricity,building,building_aggregate,continued_gas
2024,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2025,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2026,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2027,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2028,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2029,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2030,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2031,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2032,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2033,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2034,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2035,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2036,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2037,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2038,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2039,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2040,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2041,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2042,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2043,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2044,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2045,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2046,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2047,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2048,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2049,3633.354424680425,IL_1224308040,natural_gas,building,building_aggregate,continued_gas
2024,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2025,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2026,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2027,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2028,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2029,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2030,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2031,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2032,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2033,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2034,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2035,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2036,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2037,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2038,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2039,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2040,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2041,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2042,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2043,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2044,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2045,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2046,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2047,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2048,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2049,0.0,IL_1224308040,propane,building,building_aggregate,continued_gas
2024,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,IL_1224308040,fuel_oil,building,building_aggregate,continued_gas
