year,consumption,asset_id,energy_type,asset_domain,asset_type,scenario
2043,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2044,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2045,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2046,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2047,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2048,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2049,0.0,IL_1224308029,natural_gas,building,building_aggregate,managed_elec
2024,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2025,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2026,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2027,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2028,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2029,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2030,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2031,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2032,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2033,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2034,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2035,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2036,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2037,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2038,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2039,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2040,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2041,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2042,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2043,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2044,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2045,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2046,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2047,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2048,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2049,0.0,IL_1224308029,propane,building,building_aggregate,managed_elec
2024,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2025,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2026,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2027,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2028,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2029,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2030,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2031,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2032,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2033,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2034,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2035,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2036,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2037,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2038,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2039,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2040,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2041,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2042,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2043,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2044,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2045,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2046,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2047,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2048,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2049,0.0,IL_1224308029,fuel_oil,building,building_aggregate,managed_elec
2024,4784.786111111108,IL_1224309013,electricity,building,building_aggregate,managed_elec
2025,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2026,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2027,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2028,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2029,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2030,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2031,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2032,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2033,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2034,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2035,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2036,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2037,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2038,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2039,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2040,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2041,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2042,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2043,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2044,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2045,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2046,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2047,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2048,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2049,9647.67455555555,IL_1224309013,electricity,building,building_aggregate,managed_elec
2024,30117.059928874627,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2025,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2026,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2027,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2028,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2029,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2030,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2031,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2032,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2033,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2034,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2035,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2036,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2037,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2038,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2039,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2040,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2041,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2042,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2043,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2044,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2045,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2046,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2047,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2048,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2049,0.0,IL_1224309013,natural_gas,building,building_aggregate,managed_elec
2024,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2025,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2026,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2027,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2028,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2029,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2030,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2031,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2032,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2033,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2034,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2035,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2036,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2037,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2038,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2039,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2040,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2041,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2042,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2043,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2044,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2045,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2046,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2047,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2048,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2049,0.0,IL_1224309013,propane,building,building_aggregate,managed_elec
2024,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2025,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2026,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2027,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2028,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2029,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2030,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2031,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2032,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2033,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2034,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2035,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2036,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2037,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2038,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2039,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2040,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2041,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2042,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2043,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2044,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2045,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2046,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2047,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2048,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2049,0.0,IL_1224309013,fuel_oil,building,building_aggregate,managed_elec
2024,7587.343759999998,IL_1224308022,electricity,building,building_aggregate,managed_elec
2025,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2026,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2027,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2028,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2029,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2030,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2031,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2032,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2033,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2034,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2035,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2036,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2037,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2038,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2039,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2040,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2041,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2042,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2043,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2044,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2045,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2046,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2047,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2048,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2049,11218.823999999997,IL_1224308022,electricity,building,building_aggregate,managed_elec
2024,30870.421366870338,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2025,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2026,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2027,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2028,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2029,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2030,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2031,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2032,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2033,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2034,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2035,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2036,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2037,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2038,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2039,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2040,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2041,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2042,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2043,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2044,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2045,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2046,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2047,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2048,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2049,0.0,IL_1224308022,natural_gas,building,building_aggregate,managed_elec
2024,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2025,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2026,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2027,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2028,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2029,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2030,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2031,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2032,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2033,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2034,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2035,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2036,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2037,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2038,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2039,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2040,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2041,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2042,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2043,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2044,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2045,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2046,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2047,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2048,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2049,0.0,IL_1224308022,propane,building,building_aggregate,managed_elec
2024,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2025,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2026,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2027,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2028,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2029,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2030,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2031,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2032,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2033,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2034,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2035,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2036,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2037,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2038,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2039,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2040,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2041,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2042,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2043,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2044,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2045,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2046,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2047,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2048,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2049,0.0,IL_1224308022,fuel_oil,building,building_aggregate,managed_elec
2024,6796.889,IL_1224309017,electricity,building,building_aggregate,managed_elec
2025,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2026,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2027,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2028,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2029,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2030,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2031,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2032,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2033,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2034,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2035,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2036,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2037,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2038,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2039,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2040,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2041,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2042,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2043,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2044,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2045,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2046,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2047,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2048,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2049,9556.8485,IL_1224309017,electricity,building,building_aggregate,managed_elec
2024,22805.814008059224,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2025,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2026,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2027,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2028,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2029,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2030,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2031,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2032,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2033,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2034,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2035,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2036,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2037,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2038,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2039,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2040,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2041,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2042,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2043,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2044,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2045,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2046,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2047,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2048,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2049,0.0,IL_1224309017,natural_gas,building,building_aggregate,managed_elec
2024,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2025,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2026,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2027,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2028,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2029,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2030,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2031,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2032,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2033,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2034,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2035,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2036,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2037,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2038,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2039,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2040,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2041,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2042,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2043,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2044,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2045,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2046,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2047,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2048,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2049,0.0,IL_1224309017,propane,building,building_aggregate,managed_elec
2024,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2025,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2026,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2027,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2028,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2029,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2030,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2031,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2032,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2033,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2034,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2035,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2036,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2037,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2038,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2039,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2040,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2041,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2042,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2043,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2044,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2045,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2046,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2047,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2048,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2049,0.0,IL_1224309017,fuel_oil,building,building_aggregate,managed_elec
2024,5618.531555555553,IL_1224308030,electricity,building,building_aggregate,managed_elec
2025,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2026,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2027,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2028,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2029,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2030,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2031,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2032,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2033,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2034,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2035,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2036,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2037,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2038,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2039,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2040,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
2041,13187.86366666666,IL_1224308030,electricity,building,building_aggregate,managed_elec
