year,leaks,asset_id,asset_domain,asset_type,scenario
2039,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2040,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2041,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2042,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2043,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2044,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2045,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2046,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2047,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2048,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2049,0.0,GS036,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2024,10.96,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2025,0.13,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2026,0.13,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2027,0.13,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2028,0.13,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2029,0.13,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2030,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2031,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2032,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2033,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2034,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2035,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2036,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2037,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2038,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2039,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2040,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2041,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2042,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2043,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2044,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2045,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2046,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2047,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2048,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2049,0.0,GS037,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2024,10.96,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2025,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2026,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2027,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2028,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2029,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2030,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2031,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2032,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2033,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2034,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2035,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2036,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2037,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2038,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2039,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2040,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2041,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2042,0.13,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2043,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2044,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2045,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2046,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2047,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2048,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2049,0.0,GS038,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2024,10.96,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2025,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2026,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2027,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2028,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2029,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2030,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2031,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2032,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2033,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2034,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2035,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2036,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2037,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2038,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2039,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2040,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2041,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2042,0.13,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2043,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2044,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2045,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2046,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2047,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2048,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2049,0.0,GS039,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2024,10.96,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2025,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2026,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2027,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2028,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2029,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2030,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2031,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2032,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2033,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2034,0.13,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2035,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2036,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2037,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2038,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2039,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2040,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2041,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2042,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2043,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2044,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2045,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2046,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2047,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2048,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2049,0.0,GS040,gas_network,gas_service,unmanaged_elec_high_eff_basic_enc
2024,146.4256,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2025,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2026,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2027,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2028,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2029,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2030,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2031,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2032,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2033,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2034,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2035,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2036,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2037,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2038,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2039,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2040,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2041,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2042,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2043,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2044,3.674,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2045,0.0,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2046,0.0,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2047,0.0,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2048,0.0,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2049,0.0,GP001,gas_network,gas_main,unmanaged_elec_high_eff_basic_enc
2024,2.0,IL_1224309006,building,building_aggregate,managed_elec
2025,0.0,IL_1224309006,building,building_aggregate,managed_elec
2026,0.0,IL_1224309006,building,building_aggregate,managed_elec
2027,0.0,IL_1224309006,building,building_aggregate,managed_elec
2028,0.0,IL_1224309006,building,building_aggregate,managed_elec
2029,0.0,IL_1224309006,building,building_aggregate,managed_elec
2030,0.0,IL_1224309006,building,building_aggregate,managed_elec
2031,0.0,IL_1224309006,building,building_aggregate,managed_elec
2032,0.0,IL_1224309006,building,building_aggregate,managed_elec
2033,0.0,IL_1224309006,building,building_aggregate,managed_elec
2034,0.0,IL_1224309006,building,building_aggregate,managed_elec
2035,0.0,IL_1224309006,building,building_aggregate,managed_elec
2036,0.0,IL_1224309006,building,building_aggregate,managed_elec
2037,0.0,IL_1224309006,building,building_aggregate,managed_elec
2038,0.0,IL_1224309006,building,building_aggregate,managed_elec
2039,0.0,IL_1224309006,building,building_aggregate,managed_elec
2040,0.0,IL_1224309006,building,building_aggregate,managed_elec
2041,0.0,IL_1224309006,building,building_aggregate,managed_elec
2042,0.0,IL_1224309006,building,building_aggregate,managed_elec
2043,0.0,IL_1224309006,building,building_aggregate,managed_elec
2044,0.0,IL_1224309006,building,building_aggregate,managed_elec
2045,0.0,IL_1224309006,building,building_aggregate,managed_elec
2046,0.0,IL_1224309006,building,building_aggregate,managed_elec
2047,0.0,IL_1224309006,building,building_aggregate,managed_elec
2048,0.0,IL_1224309006,building,building_aggregate,managed_elec
2049,0.0,IL_1224309006,building,building_aggregate,managed_elec
2024,2.0,IL_1224309015,building,building_aggregate,managed_elec
2025,0.0,IL_1224309015,building,building_aggregate,managed_elec
2026,0.0,IL_1224309015,building,building_aggregate,managed_elec
2027,0.0,IL_1224309015,building,building_aggregate,managed_elec
2028,0.0,IL_1224309015,building,building_aggregate,managed_elec
2029,0.0,IL_1224309015,building,building_aggregate,managed_elec
2030,0.0,IL_1224309015,building,building_aggregate,managed_elec
2031,0.0,IL_1224309015,building,building_aggregate,managed_elec
2032,0.0,IL_1224309015,building,building_aggregate,managed_elec
2033,0.0,IL_1224309015,building,building_aggregate,managed_elec
2034,0.0,IL_1224309015,building,building_aggregate,managed_elec
2035,0.0,IL_1224309015,building,building_aggregate,managed_elec
2036,0.0,IL_1224309015,building,building_aggregate,managed_elec
2037,0.0,IL_1224309015,building,building_aggregate,managed_elec
2038,0.0,IL_1224309015,building,building_aggregate,managed_elec
2039,0.0,IL_1224309015,building,building_aggregate,managed_elec
2040,0.0,IL_1224309015,building,building_aggregate,managed_elec
2041,0.0,IL_1224309015,building,building_aggregate,managed_elec
2042,0.0,IL_1224309015,building,building_aggregate,managed_elec
2043,0.0,IL_1224309015,building,building_aggregate,managed_elec
2044,0.0,IL_1224309015,building,building_aggregate,managed_elec
2045,0.0,IL_1224309015,building,building_aggregate,managed_elec
2046,0.0,IL_1224309015,building,building_aggregate,managed_elec
2047,0.0,IL_1224309015,building,building_aggregate,managed_elec
2048,0.0,IL_1224309015,building,building_aggregate,managed_elec
2049,0.0,IL_1224309015,building,building_aggregate,managed_elec
2024,2.0,IL_1224308038,building,building_aggregate,managed_elec
2025,0.0,IL_1224308038,building,building_aggregate,managed_elec
2026,0.0,IL_1224308038,building,building_aggregate,managed_elec
2027,0.0,IL_1224308038,building,building_aggregate,managed_elec
2028,0.0,IL_1224308038,building,building_aggregate,managed_elec
2029,0.0,IL_1224308038,building,building_aggregate,managed_elec
2030,0.0,IL_1224308038,building,building_aggregate,managed_elec
2031,0.0,IL_1224308038,building,building_aggregate,managed_elec
2032,0.0,IL_1224308038,building,building_aggregate,managed_elec
2033,0.0,IL_1224308038,building,building_aggregate,managed_elec
2034,0.0,IL_1224308038,building,building_aggregate,managed_elec
2035,0.0,IL_1224308038,building,building_aggregate,managed_elec
2036,0.0,IL_1224308038,building,building_aggregate,managed_elec
2037,0.0,IL_1224308038,building,building_aggregate,managed_elec
2038,0.0,IL_1224308038,building,building_aggregate,managed_elec
2039,0.0,IL_1224308038,building,building_aggregate,managed_elec
2040,0.0,IL_1224308038,building,building_aggregate,managed_elec
2041,0.0,IL_1224308038,building,building_aggregate,managed_elec
2042,0.0,IL_1224308038,building,building_aggregate,managed_elec
2043,0.0,IL_1224308038,building,building_aggregate,managed_elec
2044,0.0,IL_1224308038,building,building_aggregate,managed_elec
2045,0.0,IL_1224308038,building,building_aggregate,managed_elec
2046,0.0,IL_1224308038,building,building_aggregate,managed_elec
2047,0.0,IL_1224308038,building,building_aggregate,managed_elec
2048,0.0,IL_1224308038,building,building_aggregate,managed_elec
2049,0.0,IL_1224308038,building,building_aggregate,managed_elec
2024,2.0,IL_1224308031,building,building_aggregate,managed_elec
2025,0.0,IL_1224308031,building,building_aggregate,managed_elec
2026,0.0,IL_1224308031,building,building_aggregate,managed_elec
2027,0.0,IL_1224308031,building,building_aggregate,managed_elec
2028,0.0,IL_1224308031,building,building_aggregate,managed_elec
2029,0.0,IL_1224308031,building,building_aggregate,managed_elec
2030,0.0,IL_1224308031,building,building_aggregate,managed_elec
2031,0.0,IL_1224308031,building,building_aggregate,managed_elec
2032,0.0,IL_1224308031,building,building_aggregate,managed_elec
2033,0.0,IL_1224308031,building,building_aggregate,managed_elec
2034,0.0,IL_1224308031,building,building_aggregate,managed_elec
2035,0.0,IL_1224308031,building,building_aggregate,managed_elec
2036,0.0,IL_1224308031,building,building_aggregate,managed_elec
2037,0.0,IL_1224308031,building,building_aggregate,managed_elec
2038,0.0,IL_1224308031,building,building_aggregate,managed_elec
2039,0.0,IL_1224308031,building,building_aggregate,managed_elec
2040,0.0,IL_1224308031,building,building_aggregate,managed_elec
2041,0.0,IL_1224308031,building,building_aggregate,managed_elec
2042,0.0,IL_1224308031,building,building_aggregate,managed_elec
2043,0.0,IL_1224308031,building,building_aggregate,managed_elec
2044,0.0,IL_1224308031,building,building_aggregate,managed_elec
2045,0.0,IL_1224308031,building,building_aggregate,managed_elec
2046,0.0,IL_1224308031,building,building_aggregate,managed_elec
2047,0.0,IL_1224308031,building,building_aggregate,managed_elec
2048,0.0,IL_1224308031,building,building_aggregate,managed_elec
2049,0.0,IL_1224308031,building,building_aggregate,managed_elec
2024,2.0,IL_1224308029,building,building_aggregate,managed_elec
2025,0.0,IL_1224308029,building,building_aggregate,managed_elec
2026,0.0,IL_1224308029,building,building_aggregate,managed_elec
2027,0.0,IL_1224308029,building,building_aggregate,managed_elec
2028,0.0,IL_1224308029,building,building_aggregate,managed_elec
2029,0.0,IL_1224308029,building,building_aggregate,managed_elec
2030,0.0,IL_1224308029,building,building_aggregate,managed_elec
2031,0.0,IL_1224308029,building,building_aggregate,managed_elec
2032,0.0,IL_1224308029,building,building_aggregate,managed_elec
2033,0.0,IL_1224308029,building,building_aggregate,managed_elec
2034,0.0,IL_1224308029,building,building_aggregate,managed_elec
2035,0.0,IL_1224308029,building,building_aggregate,managed_elec
2036,0.0,IL_1224308029,building,building_aggregate,managed_elec
2037,0.0,IL_1224308029,building,building_aggregate,managed_elec
2038,0.0,IL_1224308029,building,building_aggregate,managed_elec
2039,0.0,IL_1224308029,building,building_aggregate,managed_elec
2040,0.0,IL_1224308029,building,building_aggregate,managed_elec
2041,0.0,IL_1224308029,building,building_aggregate,managed_elec
2042,0.0,IL_1224308029,building,building_aggregate,managed_elec
2043,0.0,IL_1224308029,building,building_aggregate,managed_elec
2044,0.0,IL_1224308029,building,building_aggregate,managed_elec
2045,0.0,IL_1224308029,building,building_aggregate,managed_elec
2046,0.0,IL_1224308029,building,building_aggregate,managed_elec
2047,0.0,IL_1224308029,building,building_aggregate,managed_elec
2048,0.0,IL_1224308029,building,building_aggregate,managed_elec
2049,0.0,IL_1224308029,building,building_aggregate,managed_elec
2024,2.0,IL_1224309013,building,building_aggregate,managed_elec
2025,0.0,IL_1224309013,building,building_aggregate,managed_elec
2026,0.0,IL_1224309013,building,building_aggregate,managed_elec
2027,0.0,IL_1224309013,building,building_aggregate,managed_elec
2028,0.0,IL_1224309013,building,building_aggregate,managed_elec
2029,0.0,IL_1224309013,building,building_aggregate,managed_elec
2030,0.0,IL_1224309013,building,building_aggregate,managed_elec
2031,0.0,IL_1224309013,building,building_aggregate,managed_elec
2032,0.0,IL_1224309013,building,building_aggregate,managed_elec
2033,0.0,IL_1224309013,building,building_aggregate,managed_elec
2034,0.0,IL_1224309013,building,building_aggregate,managed_elec
2035,0.0,IL_1224309013,building,building_aggregate,managed_elec
2036,0.0,IL_1224309013,building,building_aggregate,managed_elec
2037,0.0,IL_1224309013,building,building_aggregate,managed_elec
2038,0.0,IL_1224309013,building,building_aggregate,managed_elec
2039,0.0,IL_1224309013,building,building_aggregate,managed_elec
2040,0.0,IL_1224309013,building,building_aggregate,managed_elec
2041,0.0,IL_1224309013,building,building_aggregate,managed_elec
2042,0.0,IL_1224309013,building,building_aggregate,managed_elec
2043,0.0,IL_1224309013,building,building_aggregate,managed_elec
2044,0.0,IL_1224309013,building,building_aggregate,managed_elec
2045,0.0,IL_1224309013,building,building_aggregate,managed_elec
2046,0.0,IL_1224309013,building,building_aggregate,managed_elec
2047,0.0,IL_1224309013,building,building_aggregate,managed_elec
2048,0.0,IL_1224309013,building,building_aggregate,managed_elec
2049,0.0,IL_1224309013,building,building_aggregate,managed_elec
2024,2.0,IL_1224308022,building,building_aggregate,managed_elec
2025,0.0,IL_1224308022,building,building_aggregate,managed_elec
2026,0.0,IL_1224308022,building,building_aggregate,managed_elec
2027,0.0,IL_1224308022,building,building_aggregate,managed_elec
2028,0.0,IL_1224308022,building,building_aggregate,managed_elec
2029,0.0,IL_1224308022,building,building_aggregate,managed_elec
2030,0.0,IL_1224308022,building,building_aggregate,managed_elec
2031,0.0,IL_1224308022,building,building_aggregate,managed_elec
2032,0.0,IL_1224308022,building,building_aggregate,managed_elec
2033,0.0,IL_1224308022,building,building_aggregate,managed_elec
2034,0.0,IL_1224308022,building,building_aggregate,managed_elec
2035,0.0,IL_1224308022,building,building_aggregate,managed_elec
2036,0.0,IL_1224308022,building,building_aggregate,managed_elec
2037,0.0,IL_1224308022,building,building_aggregate,managed_elec
2038,0.0,IL_1224308022,building,building_aggregate,managed_elec
2039,0.0,IL_1224308022,building,building_aggregate,managed_elec
2040,0.0,IL_1224308022,building,building_aggregate,managed_elec
2041,0.0,IL_1224308022,building,building_aggregate,managed_elec
2042,0.0,IL_1224308022,building,building_aggregate,managed_elec
2043,0.0,IL_1224308022,building,building_aggregate,managed_elec
2044,0.0,IL_1224308022,building,building_aggregate,managed_elec
2045,0.0,IL_1224308022,building,building_aggregate,managed_elec
2046,0.0,IL_1224308022,building,building_aggregate,managed_elec
2047,0.0,IL_1224308022,building,building_aggregate,managed_elec
2048,0.0,IL_1224308022,building,building_aggregate,managed_elec
2049,0.0,IL_1224308022,building,building_aggregate,managed_elec
2024,2.0,IL_1224309017,building,building_aggregate,managed_elec
2025,0.0,IL_1224309017,building,building_aggregate,managed_elec
2026,0.0,IL_1224309017,building,building_aggregate,managed_elec
2027,0.0,IL_1224309017,building,building_aggregate,managed_elec
2028,0.0,IL_1224309017,building,building_aggregate,managed_elec
2029,0.0,IL_1224309017,building,building_aggregate,managed_elec
2030,0.0,IL_1224309017,building,building_aggregate,managed_elec
2031,0.0,IL_1224309017,building,building_aggregate,managed_elec
2032,0.0,IL_1224309017,building,building_aggregate,managed_elec
2033,0.0,IL_1224309017,building,building_aggregate,managed_elec
2034,0.0,IL_1224309017,building,building_aggregate,managed_elec
2035,0.0,IL_1224309017,building,building_aggregate,managed_elec
2036,0.0,IL_1224309017,building,building_aggregate,managed_elec
2037,0.0,IL_1224309017,building,building_aggregate,managed_elec
2038,0.0,IL_1224309017,building,building_aggregate,managed_elec
2039,0.0,IL_1224309017,building,building_aggregate,managed_elec
2040,0.0,IL_1224309017,building,building_aggregate,managed_elec
2041,0.0,IL_1224309017,building,building_aggregate,managed_elec
2042,0.0,IL_1224309017,building,building_aggregate,managed_elec
2043,0.0,IL_1224309017,building,building_aggregate,managed_elec
2044,0.0,IL_1224309017,building,building_aggregate,managed_elec
2045,0.0,IL_1224309017,building,building_aggregate,managed_elec
2046,0.0,IL_1224309017,building,building_aggregate,managed_elec
2047,0.0,IL_1224309017,building,building_aggregate,managed_elec
2048,0.0,IL_1224309017,building,building_aggregate,managed_elec
2049,0.0,IL_1224309017,building,building_aggregate,managed_elec
2024,2.0,IL_1224308030,building,building_aggregate,managed_elec
2025,0.0,IL_1224308030,building,building_aggregate,managed_elec
2026,0.0,IL_1224308030,building,building_aggregate,managed_elec
2027,0.0,IL_1224308030,building,building_aggregate,managed_elec
2028,0.0,IL_1224308030,building,building_aggregate,managed_elec
2029,0.0,IL_1224308030,building,building_aggregate,managed_elec
2030,0.0,IL_1224308030,building,building_aggregate,managed_elec
2031,0.0,IL_1224308030,building,building_aggregate,managed_elec
2032,0.0,IL_1224308030,building,building_aggregate,managed_elec
2033,0.0,IL_1224308030,building,building_aggregate,managed_elec
2034,0.0,IL_1224308030,building,building_aggregate,managed_elec
2035,0.0,IL_1224308030,building,building_aggregate,managed_elec
2036,0.0,IL_1224308030,building,building_aggregate,managed_elec
2037,0.0,IL_1224308030,building,building_aggregate,managed_elec
2038,0.0,IL_1224308030,building,building_aggregate,managed_elec
2039,0.0,IL_1224308030,building,building_aggregate,managed_elec
2040,0.0,IL_1224308030,building,building_aggregate,managed_elec
2041,0.0,IL_1224308030,building,building_aggregate,managed_elec
2042,0.0,IL_1224308030,building,building_aggregate,managed_elec
2043,0.0,IL_1224308030,building,building_aggregate,managed_elec
2044,0.0,IL_1224308030,building,building_aggregate,managed_elec
2045,0.0,IL_1224308030,building,building_aggregate,managed_elec
2046,0.0,IL_1224308030,building,building_aggregate,managed_elec
2047,0.0,IL_1224308030,building,building_aggregate,managed_elec
2048,0.0,IL_1224308030,building,building_aggregate,managed_elec
2049,0.0,IL_1224308030,building,building_aggregate,managed_elec
2024,2.0,IL_1224309008,building,building_aggregate,managed_elec
2025,0.0,IL_1224309008,building,building_aggregate,managed_elec
2026,0.0,IL_1224309008,building,building_aggregate,managed_elec
2027,0.0,IL_1224309008,building,building_aggregate,managed_elec
2028,0.0,IL_1224309008,building,building_aggregate,managed_elec
2029,0.0,IL_1224309008,building,building_aggregate,managed_elec
2030,0.0,IL_1224309008,building,building_aggregate,managed_elec
2031,0.0,IL_1224309008,building,building_aggregate,managed_elec
2032,0.0,IL_1224309008,building,building_aggregate,managed_elec
2033,0.0,IL_1224309008,building,building_aggregate,managed_elec
2034,0.0,IL_1224309008,building,building_aggregate,managed_elec
2035,0.0,IL_1224309008,building,building_aggregate,managed_elec
2036,0.0,IL_1224309008,building,building_aggregate,managed_elec
2037,0.0,IL_1224309008,building,building_aggregate,managed_elec
2038,0.0,IL_1224309008,building,building_aggregate,managed_elec
2039,0.0,IL_1224309008,building,building_aggregate,managed_elec
2040,0.0,IL_1224309008,building,building_aggregate,managed_elec
2041,0.0,IL_1224309008,building,building_aggregate,managed_elec
2042,0.0,IL_1224309008,building,building_aggregate,managed_elec
2043,0.0,IL_1224309008,building,building_aggregate,managed_elec
2044,0.0,IL_1224309008,building,building_aggregate,managed_elec
2045,0.0,IL_1224309008,building,building_aggregate,managed_elec
2046,0.0,IL_1224309008,building,building_aggregate,managed_elec
2047,0.0,IL_1224309008,building,building_aggregate,managed_elec
2048,0.0,IL_1224309008,building,building_aggregate,managed_elec
2049,0.0,IL_1224309008,building,building_aggregate,managed_elec
2024,2.0,IL_1224309019,building,building_aggregate,managed_elec
2025,0.0,IL_1224309019,building,building_aggregate,managed_elec
2026,0.0,IL_1224309019,building,building_aggregate,managed_elec
2027,0.0,IL_1224309019,building,building_aggregate,managed_elec
2028,0.0,IL_1224309019,building,building_aggregate,managed_elec
2029,0.0,IL_1224309019,building,building_aggregate,managed_elec
2030,0.0,IL_1224309019,building,building_aggregate,managed_elec
2031,0.0,IL_1224309019,building,building_aggregate,managed_elec
2032,0.0,IL_1224309019,building,building_aggregate,managed_elec
2033,0.0,IL_1224309019,building,building_aggregate,managed_elec
2034,0.0,IL_1224309019,building,building_aggregate,managed_elec
2035,0.0,IL_1224309019,building,building_aggregate,managed_elec
2036,0.0,IL_1224309019,building,building_aggregate,managed_elec
