year,is_retrofit,asset_id,asset_domain,asset_type,scenario
2036,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS034,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2025,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2026,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2027,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2028,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2029,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2030,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2031,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2032,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2033,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2034,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2035,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2036,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS035,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2025,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2026,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2027,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2028,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2029,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2030,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2031,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2032,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2033,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2034,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2035,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2036,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS036,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2025,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2026,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2027,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2028,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2029,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2030,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2031,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2032,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2033,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2034,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2035,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2036,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS037,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2025,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2026,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2027,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2028,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2029,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2030,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2031,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2032,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2033,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2034,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2035,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2036,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS038,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2025,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2026,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2027,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2028,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2029,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2030,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2031,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2032,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2033,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2034,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2035,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2036,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS039,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2025,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2026,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2027,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2028,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2029,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2030,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2031,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2032,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2033,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2034,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2035,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2036,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2037,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2038,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2039,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2040,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2041,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2042,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2043,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2044,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2045,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2046,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2047,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2048,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2049,True,GS040,gas_network,gas_service,unmanaged_elec_upgrade_7
2024,False,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2025,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2026,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2027,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2028,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2029,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2030,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2031,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2032,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2033,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2034,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2035,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2036,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2037,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2038,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2039,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2040,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2041,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2042,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2043,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2044,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2045,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2046,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2047,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2048,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2049,True,GP001,gas_network,gas_main,unmanaged_elec_upgrade_7
2024,False,IL_1224309006,building,building_aggregate,unmanaged_elec
2025,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2026,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2027,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2028,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2029,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2030,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2031,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2032,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2033,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2034,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2035,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2036,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2037,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2038,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2039,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2040,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2041,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2042,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2043,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2044,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2045,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2046,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2047,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2048,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2049,True,IL_1224309006,building,building_aggregate,unmanaged_elec
2024,False,IL_1224309015,building,building_aggregate,unmanaged_elec
2025,False,IL_1224309015,building,building_aggregate,unmanaged_elec
2026,False,IL_1224309015,building,building_aggregate,unmanaged_elec
2027,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2028,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2029,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2030,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2031,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2032,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2033,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2034,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2035,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2036,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2037,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2038,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2039,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2040,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2041,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2042,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2043,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2044,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2045,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2046,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2047,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2048,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2049,True,IL_1224309015,building,building_aggregate,unmanaged_elec
2024,False,IL_1224308038,building,building_aggregate,unmanaged_elec
2025,False,IL_1224308038,building,building_aggregate,unmanaged_elec
2026,False,IL_1224308038,building,building_aggregate,unmanaged_elec
2027,False,IL_1224308038,building,building_aggregate,unmanaged_elec
2028,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2029,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2030,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2031,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2032,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2033,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2034,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2035,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2036,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2037,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2038,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2039,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2040,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2041,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2042,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2043,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2044,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2045,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2046,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2047,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2048,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2049,True,IL_1224308038,building,building_aggregate,unmanaged_elec
2024,False,IL_1224308031,building,building_aggregate,unmanaged_elec
2025,False,IL_1224308031,building,building_aggregate,unmanaged_elec
2026,False,IL_1224308031,building,building_aggregate,unmanaged_elec
2027,False,IL_1224308031,building,building_aggregate,unmanaged_elec
2028,False,IL_1224308031,building,building_aggregate,unmanaged_elec
2029,False,IL_1224308031,building,building_aggregate,unmanaged_elec
2030,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2031,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2032,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2033,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2034,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2035,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2036,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2037,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2038,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2039,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2040,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2041,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2042,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2043,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2044,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2045,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2046,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2047,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2048,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2049,True,IL_1224308031,building,building_aggregate,unmanaged_elec
2024,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2025,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2026,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2027,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2028,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2029,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2030,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2031,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2032,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2033,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2034,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2035,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2036,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2037,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2038,False,IL_1224308029,building,building_aggregate,unmanaged_elec
2039,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2040,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2041,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2042,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2043,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2044,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2045,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2046,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2047,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2048,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2049,True,IL_1224308029,building,building_aggregate,unmanaged_elec
2024,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2025,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2026,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2027,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2028,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2029,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2030,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2031,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2032,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2033,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2034,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2035,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2036,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2037,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2038,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2039,False,IL_1224309013,building,building_aggregate,unmanaged_elec
2040,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2041,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2042,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2043,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2044,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2045,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2046,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2047,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2048,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2049,True,IL_1224309013,building,building_aggregate,unmanaged_elec
2024,False,IL_1224308022,building,building_aggregate,unmanaged_elec
2025,False,IL_1224308022,building,building_aggregate,unmanaged_elec
2026,False,IL_1224308022,building,building_aggregate,unmanaged_elec
2027,False,IL_1224308022,building,building_aggregate,unmanaged_elec
2028,False,IL_1224308022,building,building_aggregate,unmanaged_elec
2029,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2030,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2031,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2032,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2033,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2034,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2035,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2036,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2037,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2038,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2039,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2040,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2041,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2042,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2043,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2044,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2045,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2046,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2047,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2048,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2049,True,IL_1224308022,building,building_aggregate,unmanaged_elec
2024,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2025,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2026,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2027,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2028,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2029,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2030,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2031,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2032,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2033,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2034,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2035,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2036,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2037,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2038,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2039,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2040,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2041,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2042,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2043,False,IL_1224309017,building,building_aggregate,unmanaged_elec
2044,True,IL_1224309017,building,building_aggregate,unmanaged_elec
2045,True,IL_1224309017,building,building_aggregate,unmanaged_elec
2046,True,IL_1224309017,building,building_aggregate,unmanaged_elec
2047,True,IL_1224309017,building,building_aggregate,unmanaged_elec
2048,True,IL_1224309017,building,building_aggregate,unmanaged_elec
2049,True,IL_1224309017,building,building_aggregate,unmanaged_elec
2024,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2025,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2026,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2027,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2028,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2029,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2030,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2031,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2032,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2033,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2034,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2035,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2036,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2037,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2038,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2039,False,IL_1224308030,building,building_aggregate,unmanaged_elec
2040,True,IL_1224308030,building,building_aggregate,unmanaged_elec
2041,True,IL_1224308030,building,building_aggregate,unmanaged_elec
2042,True,IL_1224308030,building,building_aggregate,unmanaged_elec
2043,True,IL_1224308030,building,building_aggregate,unmanaged_elec
2044,True,IL_1224308030,building,building_aggregate,unmanaged_elec
