year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2047,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2048,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2049,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2025,20.101,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2026,20.101,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2027,20.101,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2028,20.101,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2029,20.101,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2030,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2031,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2032,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2033,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2034,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2035,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2036,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2037,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2038,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2039,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2040,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2041,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2042,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2043,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2044,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2045,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2046,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2047,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2048,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2049,62.89,TB_1,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2025,15.25,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2026,15.25,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2027,15.25,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2028,15.25,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2029,15.25,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2030,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2031,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2032,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2033,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2034,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2035,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
