year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2030,3728.651352979333,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2031,3773.272205229318,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2032,3818.988627239197,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2033,3865.831044047925,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2034,3913.8307864012377,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2035,3963.020124296349,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2036,4013.4321663478654,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2037,4065.101161690044,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2038,4118.062164529838,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2039,2407.1873493427247,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2040,2439.2966752691277,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2041,2472.215894061376,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2042,2505.9678037933554,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2043,2540.575821841469,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2044,2576.0640622974497,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2045,2612.457355321564,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2046,2649.781266495819,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2047,2688.062077470755,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2048,2727.3268827314646,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2049,2767.6035508911878,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2050,2808.920782750918,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2051,2851.3081306526124,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2052,2894.795979125982,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2053,2939.4156416545134,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2054,2985.1993606754663,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2055,3032.1802882266747,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2056,3080.3925827125595,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2057,3129.87140890413,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2058,3180.652976645393,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2059,3232.774540853353,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2060,3286.27445957762,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2061,3341.192232706819,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2062,3397.568540674998,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2063,3455.445225108422,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2064,3514.865424298,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2065,3575.8734570800634,F_350335_2902479,fuel_oil,building,building_aggregate,hybrid_npa
2020,1762.373288647925,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2021,1762.373288647925,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2022,1762.373288647925,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2023,1762.373288647925,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2024,1762.373288647925,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2025,1779.997016807342,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2026,2359.143220144386,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2027,2382.734642420957,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2028,2406.56199752943,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2029,2430.627611611831,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2030,2454.9338883482537,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2031,2479.483231418792,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2032,2504.278060011153,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2033,2529.320839835884,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2034,2554.6140521111456,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2035,2580.160193562714,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2036,2605.9617919315906,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2037,2632.0214059740024,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2038,2658.341625461408,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2039,2684.9250401652603,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2040,2711.7743018874708,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2041,2738.8920314147213,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2042,2766.2809580869903,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2043,2793.9437647214136,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2044,2821.883211673196,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2045,2850.102043789928,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2046,2878.6030524420407,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2047,2907.3890910304203,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2048,2936.4629819407246,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2049,2965.827609589066,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2050,2995.485889406784,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2051,3025.4407368252173,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2052,3055.6951448137743,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2053,3086.252106341861,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2054,3117.114629886498,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2055,3148.285770447545,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2056,3179.7686295477065,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2057,3211.5663087096814,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2058,3243.6819714866256,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2059,3276.118796939309,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2060,3308.8799796361136,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2061,3341.9687916834896,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2062,3375.38847417266,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2063,3409.1423612405283,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2064,3443.2337870239994,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2065,3477.666116675204,F_350334_2902417,electricity,building,building_aggregate,hybrid_npa
2020,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2021,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2022,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2023,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2024,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2025,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2026,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2027,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2028,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2029,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2030,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2031,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2032,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2033,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2034,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2035,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2036,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2037,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2038,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2039,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2040,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2041,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2042,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2043,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2044,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2045,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2046,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2047,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2048,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2049,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2050,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2051,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2052,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2053,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2054,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2055,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2056,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2057,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2058,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2059,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2060,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2061,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2062,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2063,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2064,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2065,0.0,F_350334_2902417,natural_gas,building,building_aggregate,hybrid_npa
2020,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2021,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2022,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2023,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2024,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2025,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2026,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2027,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2028,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2029,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2030,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2031,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2032,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2033,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2034,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2035,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2036,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2037,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2038,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2039,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2040,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2041,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2042,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2043,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2044,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2045,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2046,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2047,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2048,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2049,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2050,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2051,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2052,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2053,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2054,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2055,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2056,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2057,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2058,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2059,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2060,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2061,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2062,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2063,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2064,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2065,0.0,F_350334_2902417,propane,building,building_aggregate,hybrid_npa
2020,2735.0182651736286,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2021,2735.0182651736286,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2022,2735.0182651736286,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2023,2735.0182651736286,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2024,2735.0182651736286,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2025,3738.38766963595,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2026,2181.056481589769,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2027,2205.881225468033,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2028,2231.307641964767,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2029,2257.352334046938,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2030,2284.032418387172,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2031,2311.365484267304,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2032,2339.369655223057,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2033,2368.0635684958143,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2034,2397.466416129074,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2035,2427.597965516673,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2036,2458.478497758111,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2037,2490.128992592586,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2038,2522.5709229167314,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2039,2555.8265013633304,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2040,2589.9185159155086,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2041,2624.870432647864,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2042,2660.706457371146,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2043,2697.45145343935,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2044,2735.1310239426243,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2045,2773.7715322554945,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2046,2813.400122585092,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2047,2854.044699422925,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2048,2895.734030286015,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2049,2938.497704620438,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2050,2982.366195446009,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2051,3027.3708799045075,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2052,3073.544018711447,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2053,3120.918858897213,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2054,3169.529633807057,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2055,3219.4115425528785,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2056,3270.600852754348,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2057,3323.13490053891,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2058,3377.052131638242,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2059,3432.392101388244,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2060,3489.1955363737266,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2061,3547.504375524859,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2062,3607.3618112136246,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2063,3668.812268705593,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2064,3731.901549997503,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2065,3796.67671052791,F_350334_2902417,fuel_oil,building,building_aggregate,hybrid_npa
2020,1751.724409212965,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2021,1751.724409212965,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2022,1751.724409212965,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2023,1751.724409212965,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2024,1751.724409212965,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2025,2321.671721143121,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2026,2344.8884468322035,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2027,2368.3373214356225,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2028,2392.020703281769,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2029,2415.9409044573003,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2030,2440.1003141184297,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2031,2464.50132142137,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2032,2489.146330936245,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2033,2514.037793474912,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2034,2539.1781752631387,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2035,2564.569957940605,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2036,2590.215653974812,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2037,2616.117806661082,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2038,2642.278990122561,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2039,2668.701778482396,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2040,2695.3888075193754,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2041,2722.342682184466,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2042,2749.5661153260144,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2043,2777.061773550631,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2044,2804.8324005344843,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2045,2832.8807245398293,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2046,2861.209520070655,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2047,2889.8216232865952,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2048,2918.7198395194614,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2049,2947.9070357567084,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2050,2977.386109813614,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2051,3007.159959505456,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2052,3037.2315597170677,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2053,3067.60388533328,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2054,3098.279926652838,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2055,3129.26272021622,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2056,3160.555348805634,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2057,3192.160895203292,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2058,3224.0825038470457,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2059,3256.323334588664,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2060,3288.8865626938205,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2061,3321.7754404977486,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2062,3354.993189507857,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2063,3388.5431237150224,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2064,3422.42855711012,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2065,3456.652834511848,F_350333_2902360,electricity,building,building_aggregate,hybrid_npa
2020,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2021,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2022,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2023,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2024,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2025,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2026,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2027,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2028,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2029,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2030,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2031,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2032,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2033,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2034,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2035,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2036,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2037,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2038,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2039,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2040,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2041,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2042,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2043,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2044,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2045,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2046,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2047,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2048,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2049,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2050,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2051,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2052,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2053,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2054,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2055,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2056,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2057,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2058,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2059,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2060,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2061,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2062,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2063,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2064,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2065,0.0,F_350333_2902360,natural_gas,building,building_aggregate,hybrid_npa
2020,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2021,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2022,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2023,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2024,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2025,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2026,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2027,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2028,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2029,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2030,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2031,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2032,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2033,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2034,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2035,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2036,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2037,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2038,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2039,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2040,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2041,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2042,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2043,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2044,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2045,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2046,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2047,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2048,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2049,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2050,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2051,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2052,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2053,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
2054,0.0,F_350333_2902360,propane,building,building_aggregate,hybrid_npa
