year,is_retrofit,asset_id,asset_domain,asset_type,scenario
2044,True,GS014,gas_network,gas_service,hybrid_gas
2045,True,GS014,gas_network,gas_service,hybrid_gas
2046,True,GS014,gas_network,gas_service,hybrid_gas
2047,True,GS014,gas_network,gas_service,hybrid_gas
2048,True,GS014,gas_network,gas_service,hybrid_gas
2049,True,GS014,gas_network,gas_service,hybrid_gas
2050,True,GS014,gas_network,gas_service,hybrid_gas
2051,True,GS014,gas_network,gas_service,hybrid_gas
2052,True,GS014,gas_network,gas_service,hybrid_gas
2053,True,GS014,gas_network,gas_service,hybrid_gas
2054,True,GS014,gas_network,gas_service,hybrid_gas
2055,True,GS014,gas_network,gas_service,hybrid_gas
2056,True,GS014,gas_network,gas_service,hybrid_gas
2057,True,GS014,gas_network,gas_service,hybrid_gas
2058,True,GS014,gas_network,gas_service,hybrid_gas
2059,True,GS014,gas_network,gas_service,hybrid_gas
2060,True,GS014,gas_network,gas_service,hybrid_gas
2061,True,GS014,gas_network,gas_service,hybrid_gas
2062,True,GS014,gas_network,gas_service,hybrid_gas
2063,True,GS014,gas_network,gas_service,hybrid_gas
2064,True,GS014,gas_network,gas_service,hybrid_gas
2065,True,GS014,gas_network,gas_service,hybrid_gas
2020,False,GS034,gas_network,gas_service,hybrid_gas
2021,False,GS034,gas_network,gas_service,hybrid_gas
2022,False,GS034,gas_network,gas_service,hybrid_gas
2023,False,GS034,gas_network,gas_service,hybrid_gas
2024,False,GS034,gas_network,gas_service,hybrid_gas
2025,True,GS034,gas_network,gas_service,hybrid_gas
2026,True,GS034,gas_network,gas_service,hybrid_gas
2027,True,GS034,gas_network,gas_service,hybrid_gas
2028,True,GS034,gas_network,gas_service,hybrid_gas
2029,True,GS034,gas_network,gas_service,hybrid_gas
2030,True,GS034,gas_network,gas_service,hybrid_gas
2031,True,GS034,gas_network,gas_service,hybrid_gas
2032,True,GS034,gas_network,gas_service,hybrid_gas
2033,True,GS034,gas_network,gas_service,hybrid_gas
2034,True,GS034,gas_network,gas_service,hybrid_gas
2035,True,GS034,gas_network,gas_service,hybrid_gas
2036,True,GS034,gas_network,gas_service,hybrid_gas
2037,True,GS034,gas_network,gas_service,hybrid_gas
2038,True,GS034,gas_network,gas_service,hybrid_gas
2039,True,GS034,gas_network,gas_service,hybrid_gas
2040,True,GS034,gas_network,gas_service,hybrid_gas
2041,True,GS034,gas_network,gas_service,hybrid_gas
2042,True,GS034,gas_network,gas_service,hybrid_gas
2043,True,GS034,gas_network,gas_service,hybrid_gas
2044,True,GS034,gas_network,gas_service,hybrid_gas
2045,True,GS034,gas_network,gas_service,hybrid_gas
2046,True,GS034,gas_network,gas_service,hybrid_gas
2047,True,GS034,gas_network,gas_service,hybrid_gas
2048,True,GS034,gas_network,gas_service,hybrid_gas
2049,True,GS034,gas_network,gas_service,hybrid_gas
2050,True,GS034,gas_network,gas_service,hybrid_gas
2051,True,GS034,gas_network,gas_service,hybrid_gas
2052,True,GS034,gas_network,gas_service,hybrid_gas
2053,True,GS034,gas_network,gas_service,hybrid_gas
2054,True,GS034,gas_network,gas_service,hybrid_gas
2055,True,GS034,gas_network,gas_service,hybrid_gas
2056,True,GS034,gas_network,gas_service,hybrid_gas
2057,True,GS034,gas_network,gas_service,hybrid_gas
2058,True,GS034,gas_network,gas_service,hybrid_gas
2059,True,GS034,gas_network,gas_service,hybrid_gas
2060,True,GS034,gas_network,gas_service,hybrid_gas
2061,True,GS034,gas_network,gas_service,hybrid_gas
2062,True,GS034,gas_network,gas_service,hybrid_gas
2063,True,GS034,gas_network,gas_service,hybrid_gas
2064,True,GS034,gas_network,gas_service,hybrid_gas
2065,True,GS034,gas_network,gas_service,hybrid_gas
2020,False,GS036,gas_network,gas_service,hybrid_gas
2021,False,GS036,gas_network,gas_service,hybrid_gas
2022,False,GS036,gas_network,gas_service,hybrid_gas
2023,False,GS036,gas_network,gas_service,hybrid_gas
2024,False,GS036,gas_network,gas_service,hybrid_gas
2025,True,GS036,gas_network,gas_service,hybrid_gas
2026,True,GS036,gas_network,gas_service,hybrid_gas
2027,True,GS036,gas_network,gas_service,hybrid_gas
2028,True,GS036,gas_network,gas_service,hybrid_gas
2029,True,GS036,gas_network,gas_service,hybrid_gas
2030,True,GS036,gas_network,gas_service,hybrid_gas
2031,True,GS036,gas_network,gas_service,hybrid_gas
2032,True,GS036,gas_network,gas_service,hybrid_gas
2033,True,GS036,gas_network,gas_service,hybrid_gas
2034,True,GS036,gas_network,gas_service,hybrid_gas
2035,True,GS036,gas_network,gas_service,hybrid_gas
2036,True,GS036,gas_network,gas_service,hybrid_gas
2037,True,GS036,gas_network,gas_service,hybrid_gas
2038,True,GS036,gas_network,gas_service,hybrid_gas
2039,True,GS036,gas_network,gas_service,hybrid_gas
2040,True,GS036,gas_network,gas_service,hybrid_gas
2041,True,GS036,gas_network,gas_service,hybrid_gas
2042,True,GS036,gas_network,gas_service,hybrid_gas
2043,True,GS036,gas_network,gas_service,hybrid_gas
2044,True,GS036,gas_network,gas_service,hybrid_gas
2045,True,GS036,gas_network,gas_service,hybrid_gas
2046,True,GS036,gas_network,gas_service,hybrid_gas
2047,True,GS036,gas_network,gas_service,hybrid_gas
2048,True,GS036,gas_network,gas_service,hybrid_gas
2049,True,GS036,gas_network,gas_service,hybrid_gas
2050,True,GS036,gas_network,gas_service,hybrid_gas
2051,True,GS036,gas_network,gas_service,hybrid_gas
2052,True,GS036,gas_network,gas_service,hybrid_gas
2053,True,GS036,gas_network,gas_service,hybrid_gas
2054,True,GS036,gas_network,gas_service,hybrid_gas
2055,True,GS036,gas_network,gas_service,hybrid_gas
2056,True,GS036,gas_network,gas_service,hybrid_gas
2057,True,GS036,gas_network,gas_service,hybrid_gas
2058,True,GS036,gas_network,gas_service,hybrid_gas
2059,True,GS036,gas_network,gas_service,hybrid_gas
2060,True,GS036,gas_network,gas_service,hybrid_gas
2061,True,GS036,gas_network,gas_service,hybrid_gas
2062,True,GS036,gas_network,gas_service,hybrid_gas
2063,True,GS036,gas_network,gas_service,hybrid_gas
2064,True,GS036,gas_network,gas_service,hybrid_gas
2065,True,GS036,gas_network,gas_service,hybrid_gas
2020,False,GP001,gas_network,gas_main,hybrid_gas
2021,False,GP001,gas_network,gas_main,hybrid_gas
2022,False,GP001,gas_network,gas_main,hybrid_gas
2023,False,GP001,gas_network,gas_main,hybrid_gas
2024,False,GP001,gas_network,gas_main,hybrid_gas
2025,True,GP001,gas_network,gas_main,hybrid_gas
2026,True,GP001,gas_network,gas_main,hybrid_gas
2027,True,GP001,gas_network,gas_main,hybrid_gas
2028,True,GP001,gas_network,gas_main,hybrid_gas
2029,True,GP001,gas_network,gas_main,hybrid_gas
2030,True,GP001,gas_network,gas_main,hybrid_gas
2031,True,GP001,gas_network,gas_main,hybrid_gas
2032,True,GP001,gas_network,gas_main,hybrid_gas
2033,True,GP001,gas_network,gas_main,hybrid_gas
2034,True,GP001,gas_network,gas_main,hybrid_gas
2035,True,GP001,gas_network,gas_main,hybrid_gas
2036,True,GP001,gas_network,gas_main,hybrid_gas
2037,True,GP001,gas_network,gas_main,hybrid_gas
2038,True,GP001,gas_network,gas_main,hybrid_gas
2039,True,GP001,gas_network,gas_main,hybrid_gas
2040,True,GP001,gas_network,gas_main,hybrid_gas
2041,True,GP001,gas_network,gas_main,hybrid_gas
2042,True,GP001,gas_network,gas_main,hybrid_gas
2043,True,GP001,gas_network,gas_main,hybrid_gas
2044,True,GP001,gas_network,gas_main,hybrid_gas
2045,True,GP001,gas_network,gas_main,hybrid_gas
2046,True,GP001,gas_network,gas_main,hybrid_gas
2047,True,GP001,gas_network,gas_main,hybrid_gas
2048,True,GP001,gas_network,gas_main,hybrid_gas
2049,True,GP001,gas_network,gas_main,hybrid_gas
2050,True,GP001,gas_network,gas_main,hybrid_gas
2051,True,GP001,gas_network,gas_main,hybrid_gas
2052,True,GP001,gas_network,gas_main,hybrid_gas
2053,True,GP001,gas_network,gas_main,hybrid_gas
2054,True,GP001,gas_network,gas_main,hybrid_gas
2055,True,GP001,gas_network,gas_main,hybrid_gas
2056,True,GP001,gas_network,gas_main,hybrid_gas
2057,True,GP001,gas_network,gas_main,hybrid_gas
2058,True,GP001,gas_network,gas_main,hybrid_gas
2059,True,GP001,gas_network,gas_main,hybrid_gas
2060,True,GP001,gas_network,gas_main,hybrid_gas
2061,True,GP001,gas_network,gas_main,hybrid_gas
2062,True,GP001,gas_network,gas_main,hybrid_gas
2063,True,GP001,gas_network,gas_main,hybrid_gas
2064,True,GP001,gas_network,gas_main,hybrid_gas
2065,True,GP001,gas_network,gas_main,hybrid_gas
2020,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2021,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2022,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2023,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2024,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2025,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2026,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2027,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2028,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2029,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2030,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2031,False,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2032,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2033,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2034,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2035,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2036,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2037,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2038,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2039,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2040,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2041,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2042,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2043,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2044,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2045,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2046,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2047,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2048,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2049,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2050,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2051,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2052,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2053,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2054,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2055,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2056,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2057,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2058,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2059,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2060,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2061,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2062,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2063,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2064,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2065,True,F_350460_2902490,building,building_aggregate,natural_elec_higheff
2020,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2021,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2022,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2023,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2024,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2025,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2026,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2027,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2028,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2029,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2030,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2031,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2032,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2033,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2034,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2035,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2036,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2037,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2038,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2039,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2040,False,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2041,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2042,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2043,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2044,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2045,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2046,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2047,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2048,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2049,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2050,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2051,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2052,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2053,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2054,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2055,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2056,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2057,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2058,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2059,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2060,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2061,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2062,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2063,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2064,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2065,True,F_350459_2902427,building,building_aggregate,natural_elec_higheff
2020,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2021,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2022,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2023,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2024,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2025,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2026,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2027,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2028,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2029,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2030,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2031,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2032,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2033,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2034,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2035,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2036,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2037,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2038,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2039,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2040,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2041,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2042,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2043,False,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2044,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2045,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2046,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2047,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2048,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2049,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2050,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2051,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2052,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2053,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2054,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2055,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2056,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2057,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2058,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2059,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2060,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2061,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2062,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2063,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2064,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2065,True,F_350459_2902366,building,building_aggregate,natural_elec_higheff
2020,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2021,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2022,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2023,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2024,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2025,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2026,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2027,False,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2028,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2029,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2030,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2031,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2032,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2033,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2034,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2035,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2036,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2037,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2038,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2039,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2040,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2041,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2042,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2043,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2044,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2045,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2046,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2047,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2048,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2049,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2050,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2051,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2052,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2053,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2054,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2055,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2056,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2057,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2058,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2059,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2060,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2061,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2062,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2063,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2064,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2065,True,F_350459_2902307,building,building_aggregate,natural_elec_higheff
2020,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2021,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2022,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2023,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2024,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2025,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2026,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2027,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2028,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2029,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2030,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2031,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2032,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2033,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2034,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2035,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2036,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2037,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2038,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2039,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2040,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2041,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2042,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2043,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2044,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2045,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2046,False,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2047,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2048,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2049,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2050,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2051,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2052,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2053,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2054,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2055,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2056,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2057,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2058,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2059,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2060,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2061,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2062,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2063,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2064,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2065,True,F_350459_2902248,building,building_aggregate,natural_elec_higheff
2020,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2021,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2022,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2023,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2024,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2025,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2026,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2027,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2028,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2029,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2030,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2031,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2032,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2033,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2034,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2035,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2036,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2037,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2038,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2039,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2040,False,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2041,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2042,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2043,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2044,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2045,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2046,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2047,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2048,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2049,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2050,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2051,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2052,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2053,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2054,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2055,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2056,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2057,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2058,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2059,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2060,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2061,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2062,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2063,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2064,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2065,True,F_350458_2902189,building,building_aggregate,natural_elec_higheff
2020,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2021,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2022,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2023,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2024,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2025,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2026,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2027,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2028,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2029,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2030,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2031,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2032,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2033,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2034,False,F_350458_2902131,building,building_aggregate,natural_elec_higheff
2035,True,F_350458_2902131,building,building_aggregate,natural_elec_higheff
