year,annual_operating_costs,asset_id,asset_domain,asset_type,scenario
2042,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2043,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2044,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2045,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2046,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2047,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2048,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2049,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2050,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2051,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2052,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2053,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2054,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2055,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2056,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2057,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2058,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2059,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2060,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2061,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2062,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2063,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2064,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2065,19.88636363636364,GS020,gas_network,gas_service,hybrid_gas_immediate
2020,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2021,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2022,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2023,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2024,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2025,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2026,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2027,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2028,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2029,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2030,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2031,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2032,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2033,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2034,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2035,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2036,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2037,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2038,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2039,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2040,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2041,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2042,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2043,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2044,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2045,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2046,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2047,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2048,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2049,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2050,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2051,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2052,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2053,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2054,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2055,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2056,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2057,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2058,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2059,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2060,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2061,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2062,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2063,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2064,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2065,25.568181818181817,GS019,gas_network,gas_service,hybrid_gas_immediate
2020,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2021,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2022,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2023,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2024,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2025,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2026,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2027,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2028,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2029,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2030,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2031,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2032,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2033,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2034,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2035,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2036,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2037,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2038,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2039,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2040,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2041,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2042,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2043,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2044,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2045,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2046,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2047,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2048,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2049,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2050,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2051,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2052,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2053,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2054,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2055,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2056,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2057,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2058,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2059,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2060,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2061,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2062,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2063,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2064,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2065,18.46590909090909,GS014,gas_network,gas_service,hybrid_gas_immediate
2020,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2021,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2022,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2023,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2024,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2025,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2026,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2027,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2028,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2029,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2030,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2031,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2032,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2033,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2034,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2035,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2036,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2037,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2038,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2039,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2040,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2041,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2042,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2043,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2044,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2045,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2046,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2047,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2048,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2049,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2050,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2051,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2052,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2053,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2054,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2055,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2056,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2057,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2058,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2059,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2060,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2061,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2062,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2063,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2064,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2065,36.93181818181818,GS012,gas_network,gas_service,hybrid_gas_immediate
2020,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2021,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2022,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2023,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2024,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2025,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2026,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2027,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2028,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2029,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2030,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2031,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2032,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2033,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2034,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2035,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2036,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2037,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2038,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2039,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2040,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2041,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2042,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2043,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2044,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2045,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2046,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2047,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2048,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2049,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2050,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2051,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2052,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2053,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2054,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2055,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2056,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2057,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2058,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2059,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2060,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2061,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2062,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2063,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2064,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2065,19.88636363636364,GS010,gas_network,gas_service,hybrid_gas_immediate
2020,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2021,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2022,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2023,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2024,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2025,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2026,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2027,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2028,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2029,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2030,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2031,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2032,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2033,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2034,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2035,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2036,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2037,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2038,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2039,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2040,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2041,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2042,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2043,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2044,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2045,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2046,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2047,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2048,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2049,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2050,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2051,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2052,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2053,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2054,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2055,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2056,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2057,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2058,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2059,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2060,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2061,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2062,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2063,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2064,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2065,29.82954545454545,GS011,gas_network,gas_service,hybrid_gas_immediate
2020,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2021,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2022,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2023,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2024,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2025,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2026,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2027,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2028,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2029,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2030,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2031,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2032,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2033,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2034,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2035,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2036,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2037,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2038,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2039,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2040,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2041,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2042,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2043,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2044,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2045,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2046,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2047,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2048,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2049,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2050,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2051,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2052,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2053,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2054,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2055,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2056,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2057,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2058,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2059,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2060,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2061,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2062,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2063,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2064,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2065,18.46590909090909,GS006,gas_network,gas_service,hybrid_gas_immediate
2020,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2021,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2022,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2023,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2024,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2025,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2026,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2027,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2028,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2029,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2030,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2031,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2032,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2033,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2034,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2035,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2036,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2037,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2038,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2039,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2040,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2041,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2042,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2043,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2044,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2045,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2046,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2047,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2048,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2049,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2050,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2051,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2052,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2053,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2054,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2055,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2056,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2057,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2058,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2059,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2060,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2061,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2062,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2063,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2064,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2065,32.67045454545455,GS003,gas_network,gas_service,hybrid_gas_immediate
2020,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2021,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2022,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2023,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2024,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2025,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2026,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2027,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2028,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2029,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2030,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2031,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2032,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2033,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2034,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2035,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2036,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2037,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2038,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2039,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2040,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2041,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2042,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2043,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2044,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2045,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2046,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2047,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2048,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2049,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
2050,17.045454545454543,GS002,gas_network,gas_service,hybrid_gas_immediate
