year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2036,3758.676096610375,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2037,3872.575372265234,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2038,4024.441073138381,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2039,4138.340348793241,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2040,4290.206049666387,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2041,4404.105325321247,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2042,4555.971026194393,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2043,4707.83672706754,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2044,4897.668853158973,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2045,5049.53455403212,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2046,5239.366680123553,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2047,5391.232380996698,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2048,5619.030932306418,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2049,5808.863058397851,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2050,5998.695184489285,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2051,6226.493735799005,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2052,6454.292287108724,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2053,6720.05726363673,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2054,6947.85581494645,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2055,7213.620791474456,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2056,7479.385768002463,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2057,7783.117169748755,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2058,8086.848571495048,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2059,8390.579973241342,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2060,8732.27780020592,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2061,9073.9756271705,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2062,9453.639879353366,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2063,9833.304131536232,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2064,10212.9683837191,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2065,10630.599061120252,F_715497_2938593,natural_gas,building,building_aggregate,continued_gas
2020,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2021,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2022,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2023,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2024,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2025,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2026,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2027,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2028,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2029,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2030,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2031,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2032,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2033,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2034,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2035,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2036,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2037,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2038,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2039,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2040,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2041,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2042,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2043,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2044,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2045,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2046,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2047,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2048,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2049,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2050,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2051,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2052,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2053,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2054,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2055,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2056,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2057,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2058,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2059,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2060,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2061,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2062,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2063,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2064,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2065,0.0,F_715497_2938593,propane,building,building_aggregate,continued_gas
2020,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2021,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2022,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2023,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2024,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2050,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2051,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2052,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2053,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2054,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2055,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2056,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2057,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2058,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2059,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2060,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2061,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2062,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2063,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2064,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2065,0.0,F_715497_2938593,fuel_oil,building,building_aggregate,continued_gas
2020,4203.454563517268,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2021,4203.454563517268,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2022,4203.454563517268,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2023,4203.454563517268,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2024,4203.454563517268,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2025,4236.948225377963,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2026,4253.695056308311,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2027,4270.441887238659,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2028,4287.188718169006,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2029,4320.682380029702,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2030,4337.42921096005,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2031,4354.176041890398,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2032,4387.669703751093,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2033,4404.416534681441,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2034,4421.163365611788,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2035,4454.657027472484,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2036,4471.403858402831,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2037,4504.897520263527,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2038,4521.644351193874,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2039,4555.1380130545695,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2040,4571.884843984917,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2041,4605.378505845613,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2042,4622.125336775961,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2043,4655.618998636656,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2044,4672.365829567004,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2045,4705.859491427699,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2046,4722.606322358046,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2047,4756.099984218741,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2048,4772.846815149089,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2049,4806.340477009784,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2050,4839.834138870479,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2051,4856.580969800827,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2052,4890.074631661523,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2053,4906.821462591871,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2054,4940.315124452566,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2055,4973.808786313261,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2056,5007.302448173957,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2057,5024.049279104304,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2058,5057.542940965,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2059,5091.036602825695,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2060,5124.53026468639,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2061,5141.277095616738,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2062,5174.770757477434,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2063,5208.264419338129,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2064,5241.758081198825,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2065,5275.25174305952,F_715583_2938646,electricity,building,building_aggregate,continued_gas
2020,2841.63807567962,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2021,2841.63807567962,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2022,2841.63807567962,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2023,2841.63807567962,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2024,2841.63807567962,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2025,4011.7243421359344,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2026,4123.161129417488,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2027,4234.597916699042,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2028,4401.753097621373,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2029,4513.189884902927,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2030,4624.62667218448,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2031,4736.063459466034,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2032,4903.218640388364,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2033,5070.373821310695,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2034,5181.810608592249,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2035,5348.96578951458,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2036,5516.12097043691,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2037,5683.27615135924,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2038,5906.149725922348,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2039,6073.304906844679,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2040,6296.178481407786,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2041,6463.3336623301175,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2042,6686.207236893224,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2043,6909.080811456332,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2044,7187.672779660216,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2045,7410.546354223324,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2046,7689.138322427209,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2047,7912.011896990315,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2048,8246.322258834976,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2049,8524.91422703886,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2050,8803.506195242746,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2051,9137.816557087408,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2052,9472.126918932068,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2053,9862.155674417503,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2054,10196.466036262167,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2055,10586.494791747606,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2056,10976.523547233044,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2057,11422.270696359255,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2058,11868.017845485474,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2059,12313.764994611687,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2060,12815.23053737868,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2061,13316.696080145672,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2062,13873.88001655344,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2063,14431.06395296121,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2064,14988.24788936898,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2065,15601.150219417525,F_715583_2938646,natural_gas,building,building_aggregate,continued_gas
2020,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2021,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2022,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2023,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2024,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2025,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2026,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2027,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2028,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2029,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2030,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2031,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2032,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2033,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2034,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2035,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2036,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2037,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2038,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2039,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2040,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2041,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2042,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2043,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2044,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2045,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2046,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2047,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2048,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2049,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2050,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2051,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2052,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2053,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2054,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2055,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2056,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2057,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2058,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2059,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2060,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2061,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2062,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2063,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2064,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2065,0.0,F_715583_2938646,propane,building,building_aggregate,continued_gas
2020,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2021,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2022,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2023,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2024,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2050,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2051,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2052,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2053,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2054,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2055,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2056,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2057,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2058,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2059,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2060,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2061,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2062,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2063,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2064,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2065,0.0,F_715583_2938646,fuel_oil,building,building_aggregate,continued_gas
2020,2739.454557226293,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2021,2739.454557226293,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2022,2739.454557226293,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2023,2739.454557226293,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2024,2739.454557226293,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2025,2761.282880391443,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2026,2772.1970419740182,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2027,2783.111203556593,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2028,2794.025365139168,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2029,2815.853688304317,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2030,2826.7678498868927,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2031,2837.6820114694674,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2032,2859.5103346346173,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2033,2870.424496217192,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2034,2881.3386577997667,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2035,2903.1669809649165,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2036,2914.081142547492,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2037,2935.909465712641,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2038,2946.8236272952163,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2039,2968.651950460366,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2040,2979.566112042941,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2041,3001.3944352080907,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2042,3012.308596790665,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2043,3034.1369199558158,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2044,3045.05108153839,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2045,3066.87940470354,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2046,3077.793566286114,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2047,3099.621889451264,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2048,3110.5360510338387,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2049,3132.364374198989,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2050,3154.1926973641384,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2051,3165.106858946713,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2052,3186.935182111863,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2053,3197.8493436944377,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2054,3219.677666859588,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2055,3241.505990024737,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2056,3263.334313189888,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2057,3274.248474772462,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2058,3296.076797937612,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2059,3317.9051211027618,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2060,3339.733444267911,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2061,3350.6476058504863,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2062,3372.475929015636,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2063,3394.3042521807856,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2064,3416.1325753459355,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2065,3437.9608985110854,F_715583_2938872,electricity,building,building_aggregate,continued_gas
2020,1851.9382709574304,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2021,1851.9382709574304,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2022,1851.9382709574304,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2023,1851.9382709574304,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2024,1851.9382709574304,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2025,2614.50108841049,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2026,2687.1261186441147,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2027,2759.7511488777395,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2028,2868.6886942281767,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2029,2941.313724461801,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2030,3013.9387546954263,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2031,3086.563784929051,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2032,3195.501330279488,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
2033,3304.438875629925,F_715583_2938872,natural_gas,building,building_aggregate,continued_gas
